time_days,delta_NO₃_alk,delta_NO₃_small_dt,delta_NH₄_alk,delta_NH₄_small_dt,delta_P_alk,delta_P_small_dt,delta_Z_alk,delta_Z_small_dt,delta_DOM_alk,delta_DOM_small_dt,delta_sPOM_alk,delta_sPOM_small_dt,delta_bPOM_alk,delta_bPOM_small_dt,delta_DIC_alk,delta_DIC_small_dt,delta_Alk_alk,delta_Alk_small_dt
333.0,0.15062427473753814,0.0,0.27567076885634023,0.0,0.2986578121781349,0.0,0.12974299844654524,0.0,0.8639361262321472,0.0,0.16203093528747559,0.0,0.21677812933921814,0.0,3.4755859375,0.0,101.45654296875,0.0
334.0,0.1642036719265434,0.0,0.2871288072313618,0.0,0.29231949523091316,0.0,0.12587350645685547,0.0,0.8575560450553894,0.0,0.15858569741249084,0.0,0.21196942031383514,0.0,3.652099609375,0.0,101.477294921875,0.0
335.0,0.17837270790789717,0.0,0.2982127072226355,0.0,0.2861090376973152,0.0,0.1220297873810523,0.0,0.8508692979812622,0.0,0.1551205813884735,0.0,0.20711684226989746,0.0,3.829833984375,0.0,101.4970703125,0.0
336.0,0.19311211548586016,0.0,0.30889370960054663,0.0,0.2800334542989731,0.0,0.11822163901388194,0.0,0.8438845276832581,0.0,0.1516442745923996,0.0,0.20223434269428253,0.0,4.0087890625,0.0,101.515625,0.0
337.0,0.2084008393262593,0.0,0.3191461545799541,0.0,0.2740991935133934,0.0,0.11445787566140098,0.0,0.8366115689277649,0.0,0.1481650024652481,0.0,0.19733533263206482,0.0,4.188232421875,0.0,101.532958984375,0.0
338.0,0.22421622967101484,0.0,0.32894745201827646,0.0,0.2683124616742134,0.0,0.11074641754726144,0.0,0.8290610909461975,0.0,0.14469054341316223,0.0,0.19243253767490387,0.0,4.3681640625,0.0,101.549072265625,0.0
339.0,0.24053423605437274,0.0,0.3382780218111847,0.0,0.262679148465395,0.0,0.10709428336303972,0.0,0.821244478225708,0.0,0.14122816920280457,0.0,0.18753796815872192,0.0,4.548095703125,0.0,101.563720703125,0.0
340.0,0.25732961591836556,0.0,0.34712093626497875,0.0,0.2572048604488373,0.0,0.1035076424232102,0.0,0.8131740093231201,0.0,0.1377846896648407,0.0,0.1826629340648651,0.0,4.727783203125,0.0,101.577392578125,0.0
341.0,0.2745760985264951,0.0,0.3554620095037109,0.0,0.2518950626254082,0.0,0.09999185936840149,0.0,0.8048624396324158,0.0,0.1343664675951004,0.0,0.17781800031661987,0.0,4.906982421875,0.0,101.589599609375,0.0
342.0,0.29224657867894166,0.0,0.36328949944577715,0.0,0.2467549853026867,0.0,0.09655155377129176,0.0,0.7963230609893799,0.0,0.13097938895225525,0.0,0.17301298677921295,0.0,5.08544921875,0.0,101.600341796875,0.0
343.0,0.31031322102057857,0.0,0.37059398859423,0.0,0.24178972840309143,0.0,0.09319060758696196,0.0,0.7875695824623108,0.0,0.12762890756130219,0.0,0.1682569533586502,0.0,5.2626953125,0.0,101.60986328125,0.0
344.0,0.3287476835586176,0.0,0.37736832443128066,0.0,0.23700422793626785,0.0,0.08991227691274162,0.0,0.7786160111427307,0.0,0.12432007491588593,0.0,0.163558229804039,0.0,5.438720703125,0.0,101.617919921875,0.0
345.0,0.3475211474652724,0.0,0.3836072617891304,0.0,0.23240337148308754,0.0,0.08671916963623971,0.0,0.7694767117500305,0.0,0.12105749547481537,0.0,0.1589244306087494,0.0,5.61328125,0.0,101.62451171875,0.0
346.0,0.36660452569390145,0.0,0.3893075224527678,0.0,0.22799191623926163,0.0,0.08361335719507679,0.0,0.7601659893989563,0.0,0.11784540116786957,0.0,0.15436245501041412,0.0,5.7861328125,0.0,101.6298828125,0.0
347.0,0.3859685225836529,0.0,0.3944675865413956,0.0,0.22377466410398483,0.0,0.08059636712607698,0.0,0.750698447227478,0.0,0.11468762904405594,0.0,0.14987851679325104,0.0,5.956787109375,0.0,101.634033203125,0.0
348.0,0.4055837530681856,0.0,0.39908742428472976,0.0,0.21975627541542053,0.0,0.07766927992361161,0.0,0.7410885691642761,0.0,0.11158768087625504,0.0,0.14547818899154663,0.0,6.125244140625,0.0,101.63671875,0.0
349.0,0.4254208022803141,0.0,0.40316855562466003,0.0,0.21594149991869926,0.0,0.07483272904005389,0.0,0.731350839138031,0.0,0.10854870080947876,0.0,0.14116640388965607,0.0,6.29150390625,0.0,101.637939453125,0.0
350.0,0.445450285156312,0.0,0.4067136627820034,0.0,0.21233514696359634,0.0,0.07208696794077696,0.0,0.7214997410774231,0.0,0.10557352751493454,0.0,0.13694755733013153,0.0,6.455322265625,0.0,101.637939453125,0.0
351.0,0.46564296564395136,0.0,0.4097266796609098,0.0,0.20894207805395126,0.0,0.06943190735773896,0.0,0.7115494012832642,0.0,0.10266469419002533,0.0,0.13282543420791626,0.0,6.6162109375,0.0,101.63671875,0.0
352.0,0.48596969709763016,0.0,0.41221246402145795,0.0,0.20576725527644157,0.0,0.0668671599935351,0.0,0.7015140056610107,0.0,0.0998244658112526,0.0,0.1288033276796341,0.0,6.774169921875,0.0,101.63427734375,0.0
353.0,0.5064015414864116,0.0,0.414176797479044,0.0,0.20281586796045303,0.0,0.06439205542244508,0.0,0.6914073824882507,0.0,0.0970548465847969,0.0,0.12488407641649246,0.0,6.92919921875,0.0,101.630615234375,0.0
354.0,0.5269098886028587,0.0,0.4156261172843614,0.0,0.20009326562285423,0.0,0.062005710871176234,0.0,0.6812430620193481,0.0,0.09435760974884033,0.0,0.12107004970312119,0.0,7.080810546875,0.0,101.62548828125,0.0
355.0,0.5474662176435459,0.0,0.4165674567212321,0.0,0.19760514423251152,0.0,0.05970703121943188,0.0,0.6710344552993774,0.0,0.09173431992530823,0.0,0.11736323684453964,0.0,7.229248046875,0.0,101.619384765625,0.0
356.0,0.5680423356269557,0.0,0.4170083557036257,0.0,0.19535747542977333,0.0,0.05749474997850257,0.0,0.6607944965362549,0.0,0.08918635547161102,0.0,0.11376526206731796,0.0,7.374267578125,0.0,101.612060546875,0.0
357.0,0.5886102283815262,0.0,0.4169565925597709,0.0,0.19335664808750153,0.0,0.05536747026894773,0.0,0.6505358815193176,0.0,0.08671492338180542,0.0,0.11027742177248001,0.0,7.515625,0.0,101.603759765625,0.0
358.0,0.6091421797552812,0.0,0.416420124433035,0.0,0.19160952046513557,0.0,0.05332367972289376,0.0,0.6402709484100342,0.0,0.08432108908891678,0.0,0.10690075159072876,0.0,7.653076171875,0.0,101.59423828125,0.0
359.0,0.6296107120106171,0.0,0.415406997880158,0.0,0.19012346863746643,0.0,0.051361776560668204,0.0,0.6300116777420044,0.0,0.0820058137178421,0.0,0.10363601893186569,0.0,7.786865234375,0.0,101.58349609375,0.0
360.0,0.6499883474067474,0.0,0.4139251402592734,0.0,0.18890654295682907,0.0,0.049480099393633736,0.0,0.6197697520256042,0.0,0.07976995408535004,0.0,0.10048380494117737,0.0,7.91650390625,0.0,101.57177734375,0.0
361.0,0.6702478466186221,0.0,0.41198230012802384,0.0,0.18796751275658607,0.0,0.04767694212534934,0.0,0.6095564961433411,0.0,0.07761429995298386,0.0,0.09744451195001602,0.0,8.0419921875,0.0,101.55908203125,0.0
362.0,0.6903620299239037,0.0,0.40958577902377336,0.0,0.1873159408569336,0.0,0.045950583754404306,0.0,0.599382758140564,0.0,0.07553958892822266,0.0,0.09451842308044434,0.0,8.1630859375,0.0,101.54541015625,0.0
363.0,0.7103037772033076,0.0,0.4067424910677424,0.0,0.18696239963173866,0.0,0.04429929955006173,0.0,0.5892592072486877,0.0,0.07354657351970673,0.0,0.09170573204755783,0.0,8.27978515625,0.0,101.53076171875,0.0
364.0,0.7300456107092259,0.0,0.4034586649400431,0.0,0.186918493360281,0.0,0.042721383404511926,0.0,0.5791960954666138,0.0,0.07163599133491516,0.0,0.08900658786296844,0.0,8.39208984375,0.0,101.514892578125,0.0
365.0,0.7495601719028855,0.0,0.3997397842725352,0.0,0.18719705566763878,0.0,0.04121516273397674,0.0,0.5692033767700195,0.0,0.06980863213539124,0.0,0.08642112463712692,0.0,8.49951171875,0.0,101.498291015625,0.0
